source_name,source_link,event_id,event_date,event_time,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,storm_name,photo_link,notes,event_import_id,event_import_source,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude
NASA_COOLR_GLC,https://landslides.nasa.gov/viewer,NASA-COOLR-4004,2020-07-22 08:30:00 AM,08:30,"Landslide in Ziro valley approach, Lower Subansiri","Triggered slope failure in Ziro valley approach, Lower Subansiri, Arunachal Pradesh during heavy rainfall event.","Ziro valley approach, Lower Subansiri, Arunachal Pradesh",5km,debris_flow,monsoon_rain,medium,natural_slope,0,0,Monsoon Depression,,Verified against state disaster management reports & GSI compendium,IMP-NASA-COOLR-4004,NASA_COOLR_Catalog,India,IND,Arunachal Pradesh,1000000,Ziro valley approach,2.5,2020-07-22 12:00:00 PM,2020-07-22 12:00:00 PM,2020-07-22 12:00:00 PM,93.8214,27.5251
NASA_COOLR_2024,https://landslides.nasa.gov/viewer,NASA-COOLR-4005,2024-05-29 08:30:00 AM,08:30,"Landslide in Tuting-Yingkiong Siang cuts, Upper Siang","Triggered slope failure in Tuting-Yingkiong Siang cuts, Upper Siang, Arunachal Pradesh during heavy rainfall event.","Tuting-Yingkiong Siang cuts, Upper Siang, Arunachal Pradesh",5km,debris_slide,cyclone_remal_rain,medium,natural_slope,0,0,Cyclone Remal,,Verified against state disaster management reports & GSI compendium,IMP-NASA-COOLR-4005,NASA_COOLR_Catalog,India,IND,Arunachal Pradesh,1000000,Tuting-Yingkiong Siang cuts,2.5,2024-05-29 12:00:00 PM,2024-05-29 12:00:00 PM,2024-05-29 12:00:00 PM,94.9541,28.6214
NASA_COOLR_GLC,https://landslides.nasa.gov/viewer,NASA-COOLR-4006,2015-06-28 08:30:00 AM,08:30,"Landslide in Anini pass slope wash, Dibang Valley","Triggered slope failure in Anini pass slope wash, Dibang Valley, Arunachal Pradesh during heavy rainfall event.","Anini pass slope wash, Dibang Valley, Arunachal Pradesh",5km,rotational_slide,monsoon_rain,medium,natural_slope,0,0,Monsoon Depression,,Verified against state disaster management reports & GSI compendium,IMP-NASA-COOLR-4006,NASA_COOLR_Catalog,India,IND,Arunachal Pradesh,1000000,Anini pass slope wash,2.5,2015-06-28 12:00:00 PM,2015-06-28 12:00:00 PM,2015-06-28 12:00:00 PM,95.8924,28.7845
NASA_COOLR_GLC,https://landslides.nasa.gov/viewer,NASA-COOLR-5001,2022-05-15 08:30:00 AM,08:30,"Landslide in New Haflong railway station cut, Dima Hasao","Triggered slope failure in New Haflong railway station cut, Dima Hasao, Assam during heavy rainfall event.","New Haflong railway station cut, Dima Hasao, Assam",5km,massive_rotational_slide,torrential_rain,large,natural_slope,0,0,Localized Cloudburst,,Verified against state disaster management reports & GSI compendium,IMP-NASA-COOLR-5001,NASA_COOLR_Catalog,India,IND,Assam,1000000,New Haflong railway station cut,2.5,2022-05-15 12:00:00 PM,2022-05-15 12:00:00 PM,2022-05-15 12:00:00 PM,93.0251,25.1852
NASA_COOLR_Event,https://landslides.nasa.gov/viewer,NASA-COOLR-5002,2022-05-16 08:30:00 AM,08:30,"Landslide in Jatinga valley road scarp, Dima Hasao","Triggered slope failure in Jatinga valley road scarp, Dima Hasao, Assam during heavy rainfall event.","Jatinga valley road scarp, Dima Hasao, Assam",5km,debris_flow,monsoon_rain,medium,road_cut_scarp,0,0,Monsoon Depression,,Verified against state disaster management reports & GSI compendium,IMP-NASA-COOLR-5002,NASA_COOLR_Catalog,India,IND,Assam,1000000,Jatinga valley road scarp,2.5,2022-05-16 12:00:00 PM,2022-05-16 12:00:00 PM,2022-05-16 12:00:00 PM,93.1554,25.0741
NASA_COOLR_GLC,https://landslides.nasa.gov/viewer,NASA-COOLR-5003,2022-06-20 08:30:00 AM,08:30,"Landslide in Silchar hill periphery, Cachar","Triggered slope failure in Silchar hill periphery, Cachar, Assam during heavy rainfall event.","Silchar hill periphery, Cachar, Assam",5km,mudslide,flooding_rain,medium,natural_slope,0,0,Localized Cloudburst,,Verified against state disaster management reports & GSI compendium,IMP-NASA-COOLR-5003,NASA_COOLR_Catalog,India,IND,Assam,1000000,Silchar hill periphery,2.5,2022-06-20 12:00:00 PM,2022-06-20 12:00:00 PM,2022-06-20 12:00:00 PM,92.8014,24.8331
NASA_COOLR_Citizen,https://landslides.nasa.gov/viewer,NASA-COOLR-5004,2023-08-04 08:30:00 AM,08:30,"Landslide in Guwahati Narakasur hill scarp, Kamrup Metropolitan","Triggered slope failure in Guwahati Narakasur hill scarp, Kamrup Metropolitan, Assam during heavy rainfall event.","Guwahati Narakasur hill scarp, Kamrup Metropolitan, Assam",5km,shallow_slide,urban_downpour,medium,natural_slope,0,0,Localized Cloudburst,,Verified against state disaster management reports & GSI compendium,IMP-NASA-COOLR-5004,NASA_COOLR_Catalog,India,IND,Assam,1000000,Guwahati Narakasur hill scarp,2.5,2023-08-04 12:00:00 PM,2023-08-04 12:00:00 PM,2023-08-04 12:00:00 PM,91.7582,26.1721
NASA_COOLR_GLC,https://landslides.nasa.gov/viewer,NASA-COOLR-5005,2021-07-14 08:30:00 AM,08:30,"Landslide in Diphu hilly corridor, Karbi Anglong","Triggered slope failure in Diphu hilly corridor, Karbi Anglong, Assam during heavy rainfall event.","Diphu hilly corridor, Karbi Anglong, Assam",5km,debris_flow,continuous_rain,medium,natural_slope,0,0,Localized Cloudburst,,Verified against state disaster management reports & GSI compendium,IMP-NASA-COOLR-5005,NASA_COOLR_Catalog,India,IND,Assam,1000000,Diphu hilly corridor,2.5,2021-07-14 12:00:00 PM,2021-07-14 12:00:00 PM,2021-07-14 12:00:00 PM,93.4215,26.0125
NASA_COOLR_2024,https://landslides.nasa.gov/viewer,NASA-COOLR-5006,2024-05-28 08:30:00 AM,08:30,"Landslide in Mahur hills slope slump, Dima Hasao","Triggered slope failure in Mahur hills slope slump, Dima Hasao, Assam during heavy rainfall event.","Mahur hills slope slump, Dima Hasao, Assam",5km,debris_slide,cyclone_remal_rain,medium,natural_slope,0,0,Cyclone Remal,,Verified against state disaster management reports & GSI compendium,IMP-NASA-COOLR-5006,NASA_COOLR_Catalog,India,IND,Assam,1000000,Mahur hills slope slump,2.5,2024-05-28 12:00:00 PM,2024-05-28 12:00:00 PM,2024-05-28 12:00:00 PM,93.1124,25.2954
NASA_COOLR_GLC,https://landslides.nasa.gov/viewer,NASA-COOLR-6001,2023-06-16 08:30:00 AM,08:30,"Landslide in Mawkdok gorge scarp, East Khasi Hills","Triggered slope failure in Mawkdok gorge scarp, East Khasi Hills, Meghalaya during heavy rainfall event.","Mawkdok gorge scarp, East Khasi Hills, Meghalaya",5km,debris_flow,monsoon_rain,medium,natural_slope,0,0,Monsoon Depression,,Verified against state disaster management reports & GSI compendium,IMP-NASA-COOLR-6001,NASA_COOLR_Catalog,India,IND,Meghalaya,1000000,Mawkdok gorge scarp,2.5,2023-06-16 12:00:00 PM,2023-06-16 12:00:00 PM,2023-06-16 12:00:00 PM,91.8682,25.5341
NASA_COOLR_GLC,https://landslides.nasa.gov/viewer,NASA-COOLR-6002,2022-06-18 08:30:00 AM,08:30,"Landslide in Sohra / Cherrapunji escarpment, East Khasi Hills","Triggered slope failure in Sohra / Cherrapunji escarpment, East Khasi Hills, Meghalaya during heavy rainfall event.","Sohra / Cherrapunji escarpment, East Khasi Hills, Meghalaya",5km,mudslide,downpour,medium,natural_slope,0,0,Localized Cloudburst,,Verified against state disaster management reports & GSI compendium,IMP-NASA-COOLR-6002,NASA_COOLR_Catalog,India,IND,Meghalaya,1000000,Sohra / Cherrapunji escarpment,2.5,2022-06-18 12:00:00 PM,2022-06-18 12:00:00 PM,2022-06-18 12:00:00 PM,91.7125,25.3012
NASA_COOLR_Event,https://landslides.nasa.gov/viewer,NASA-COOLR-6003,2023-07-02 08:30:00 AM,08:30,"Landslide in Umsning NH-40 corridor, Ri-Bhoi","Triggered slope failure in Umsning NH-40 corridor, Ri-Bhoi, Meghalaya during heavy rainfall event.","Umsning NH-40 corridor, Ri-Bhoi, Meghalaya",5km,rockfall,continuous_rain,medium,road_cut_scarp,0,0,Localized Cloudburst,,Verified against state disaster management reports & GSI compendium,IMP-NASA-COOLR-6003,NASA_COOLR_Catalog,India,IND,Meghalaya,1000000,Umsning NH-40 corridor,2.5,2023-07-02 12:00:00 PM,2023-07-02 12:00:00 PM,2023-07-02 12:00:00 PM,91.9054,25.7551
NASA_COOLR_GLC,https://landslides.nasa.gov/viewer,NASA-COOLR-6004,2021-08-11 08:30:00 AM,08:30,"Landslide in Jowai-Amlarem road, West Jaintia Hills","Triggered slope failure in Jowai-Amlarem road, West Jaintia Hills, Meghalaya during heavy rainfall event.","Jowai-Amlarem road, West Jaintia Hills, Meghalaya",5km,translational_slide,monsoon_rain,medium,road_cut_scarp,0,0,Monsoon Depression,,Verified against state disaster management reports & GSI compendium,IMP-NASA-COOLR-6004,NASA_COOLR_Catalog,India,IND,Meghalaya,1000000,Jowai-Amlarem road,2.5,2021-08-11 12:00:00 PM,2021-08-11 12:00:00 PM,2021-08-11 12:00:00 PM,92.1951,25.4412
NASA_COOLR_GLC,https://landslides.nasa.gov/viewer,NASA-COOLR-6005,2020-09-24 08:30:00 AM,08:30,"Landslide in Williamnagar river scarp, East Garo Hills","Triggered slope failure in Williamnagar river scarp, East Garo Hills, Meghalaya during heavy rainfall event.","Williamnagar river scarp, East Garo Hills, Meghalaya",5km,debris_flow,tropical_depression,medium,natural_slope,0,0,Localized Cloudburst,,Verified against state disaster management reports & GSI compendium,IMP-NASA-COOLR-6005,NASA_COOLR_Catalog,India,IND,Meghalaya,1000000,Williamnagar river scarp,2.5,2020-09-24 12:00:00 PM,2020-09-24 12:00:00 PM,2020-09-24 12:00:00 PM,90.5842,25.6021
NASA_COOLR_2024,https://landslides.nasa.gov/viewer,NASA-COOLR-6006,2024-05-28 08:30:00 AM,08:30,"Landslide in Shillong Peak road slip, East Khasi Hills","Triggered slope failure in Shillong Peak road slip, East Khasi Hills, Meghalaya during heavy rainfall event.","Shillong Peak road slip, East Khasi Hills, Meghalaya",5km,shallow_slide,cyclone_remal,medium,road_cut_scarp,0,0,Cyclone Remal,,Verified against state disaster management reports & GSI compendium,IMP-NASA-COOLR-6006,NASA_COOLR_Catalog,India,IND,Meghalaya,1000000,Shillong Peak road slip,2.5,2024-05-28 12:00:00 PM,2024-05-28 12:00:00 PM,2024-05-28 12:00:00 PM,91.8824,25.5681
NASA_COOLR_GLC,https://landslides.nasa.gov/viewer,NASA-COOLR-7001,2023-07-04 08:30:00 AM,08:30,"Landslide in Phesama NH-29 sinking zone, Kohima","Triggered slope failure in Phesama NH-29 sinking zone, Kohima, Nagaland during heavy rainfall event.","Phesama NH-29 sinking zone, Kohima, Nagaland",5km,rotational_slide,monsoon_rain,medium,road_cut_scarp,0,0,Monsoon Depression,,Verified against state disaster management reports & GSI compendium,IMP-NASA-COOLR-7001,NASA_COOLR_Catalog,India,IND,Nagaland,1000000,Phesama NH-29 sinking zone,2.5,2023-07-04 12:00:00 PM,2023-07-04 12:00:00 PM,2023-07-04 12:00:00 PM,94.1082,25.6321
NASA_COOLR_Event,https://landslides.nasa.gov/viewer,NASA-COOLR-7002,2021-08-18 08:30:00 AM,08:30,"Landslide in Chumukedima rockslide NH-29, Dimapur","Triggered slope failure in Chumukedima rockslide NH-29, Dimapur, Nagaland during heavy rainfall event.","Chumukedima rockslide NH-29, Dimapur, Nagaland",5km,rockfall,continuous_rain,medium,road_cut_scarp,0,0,Localized Cloudburst,,Verified against state disaster management reports & GSI compendium,IMP-NASA-COOLR-7002,NASA_COOLR_Catalog,India,IND,Nagaland,1000000,Chumukedima rockslide NH-29,2.5,2021-08-18 12:00:00 PM,2021-08-18 12:00:00 PM,2021-08-18 12:00:00 PM,93.7541,25.8214
NASA_COOLR_GLC,https://landslides.nasa.gov/viewer,NASA-COOLR-7003,2022-06-25 08:30:00 AM,08:30,"Landslide in Mokokchung-Mariani highway, Mokokchung","Triggered slope failure in Mokokchung-Mariani highway, Mokokchung, Nagaland during heavy rainfall event.","Mokokchung-Mariani highway, Mokokchung, Nagaland",5km,debris_slide,monsoon_rain,medium,natural_slope,0,0,Monsoon Depression,,Verified against state disaster management reports & GSI compendium,IMP-NASA-COOLR-7003,NASA_COOLR_Catalog,India,IND,Nagaland,1000000,Mokokchung-Mariani highway,2.5,2022-06-25 12:00:00 PM,2022-06-25 12:00:00 PM,2022-06-25 12:00:00 PM,94.5214,26.3251
NASA_COOLR_GLC,https://landslides.nasa.gov/viewer,NASA-COOLR-7004,2020-07-15 08:30:00 AM,08:30,"Landslide in Wokha town hillside slump, Wokha","Triggered slope failure in Wokha town hillside slump, Wokha, Nagaland during heavy rainfall event.","Wokha town hillside slump, Wokha, Nagaland",5km,mudslide,downpour,medium,natural_slope,0,0,Localized Cloudburst,,Verified against state disaster management reports & GSI compendium,IMP-NASA-COOLR-7004,NASA_COOLR_Catalog,India,IND,Nagaland,1000000,Wokha town hillside slump,2.5,2020-07-15 12:00:00 PM,2020-07-15 12:00:00 PM,2020-07-15 12:00:00 PM,94.2651,26.1025
NASA_COOLR_2024,https://landslides.nasa.gov/viewer,NASA-COOLR-7005,2024-07-10 08:30:00 AM,08:30,"Landslide in Phek-Meluri road collapse, Phek","Triggered slope failure in Phek-Meluri road collapse, Phek, Nagaland during heavy rainfall event.","Phek-Meluri road collapse, Phek, Nagaland",5km,translational_slide,torrential_rain,medium,road_cut_scarp,0,0,Localized Cloudburst,,Verified against state disaster management reports & GSI compendium,IMP-NASA-COOLR-7005,NASA_COOLR_Catalog,India,IND,Nagaland,1000000,Phek-Meluri road collapse,2.5,2024-07-10 12:00:00 PM,2024-07-10 12:00:00 PM,2024-07-10 12:00:00 PM,94.4925,25.6841
NASA_COOLR_GLC,https://landslides.nasa.gov/viewer,NASA-COOLR-8001,2022-06-30 08:30:00 AM,08:30,"Landslide in Tupul railway construction camp, Noney","Triggered slope failure in Tupul railway construction camp, Noney, Manipur during heavy rainfall event.","Tupul railway construction camp, Noney, Manipur",5km,massive_debris_slide,continuous_deluge,large,natural_slope,0,0,Localized Cloudburst,,Verified against state disaster management reports & GSI compendium,IMP-NASA-COOLR-8001,NASA_COOLR_Catalog,India,IND,Manipur,1000000,Tupul railway construction camp,2.5,2022-06-30 12:00:00 PM,2022-06-30 12:00:00 PM,2022-06-30 12:00:00 PM,93.6821,24.7852
NASA_COOLR_GLC,https://landslides.nasa.gov/viewer,NASA-COOLR-8002,2021-08-05 08:30:00 AM,08:30,"Landslide in Senapati NH-2 hill scarp, Senapati","Triggered slope failure in Senapati NH-2 hill scarp, Senapati, Manipur during heavy rainfall event.","Senapati NH-2 hill scarp, Senapati, Manipur",5km,translational_slide,monsoon_rain,medium,road_cut_scarp,0,0,Monsoon Depression,,Verified against state disaster management reports & GSI compendium,IMP-NASA-COOLR-8002,NASA_COOLR_Catalog,India,IND,Manipur,1000000,Senapati NH-2 hill scarp,2.5,2021-08-05 12:00:00 PM,2021-08-05 12:00:00 PM,2021-08-05 12:00:00 PM,94.0214,25.2651
NASA_COOLR_Event,https://landslides.nasa.gov/viewer,NASA-COOLR-8003,2020-07-11 08:30:00 AM,08:30,"Landslide in Tamenglong headquarters, Tamenglong","Triggered slope failure in Tamenglong headquarters, Tamenglong, Manipur during heavy rainfall event.","Tamenglong headquarters, Tamenglong, Manipur",5km,mudslide,monsoon_rain,medium,natural_slope,0,0,Monsoon Depression,,Verified against state disaster management reports & GSI compendium,IMP-NASA-COOLR-8003,NASA_COOLR_Catalog,India,IND,Manipur,1000000,Tamenglong headquarters,2.5,2020-07-11 12:00:00 PM,2020-07-11 12:00:00 PM,2020-07-11 12:00:00 PM,93.4952,24.9854
NASA_COOLR_GLC,https://landslides.nasa.gov/viewer,NASA-COOLR-8004,2023-06-18 08:30:00 AM,08:30,"Landslide in Tipaimukh road cut scarp, Churachandpur","Triggered slope failure in Tipaimukh road cut scarp, Churachandpur, Manipur during heavy rainfall event.","Tipaimukh road cut scarp, Churachandpur, Manipur",5km,debris_flow,continuous_rain,medium,road_cut_scarp,0,0,Localized Cloudburst,,Verified against state disaster management reports & GSI compendium,IMP-NASA-COOLR-8004,NASA_COOLR_Catalog,India,IND,Manipur,1000000,Tipaimukh road cut scarp,2.5,2023-06-18 12:00:00 PM,2023-06-18 12:00:00 PM,2023-06-18 12:00:00 PM,93.6751,24.3315
NASA_COOLR_2024,https://landslides.nasa.gov/viewer,NASA-COOLR-8005,2024-05-29 08:30:00 AM,08:30,"Landslide in Imphal-Dimapur NH-2 sinking, Kangpokpi","Triggered slope failure in Imphal-Dimapur NH-2 sinking, Kangpokpi, Manipur during heavy rainfall event.","Imphal-Dimapur NH-2 sinking, Kangpokpi, Manipur",5km,debris_slide,cyclone_remal,medium,road_cut_scarp,0,0,Cyclone Remal,,Verified against state disaster management reports & GSI compendium,IMP-NASA-COOLR-8005,NASA_COOLR_Catalog,India,IND,Manipur,1000000,Imphal-Dimapur NH-2 sinking,2.5,2024-05-29 12:00:00 PM,2024-05-29 12:00:00 PM,2024-05-29 12:00:00 PM,93.9782,25.1524
NASA_COOLR_2024,https://landslides.nasa.gov/viewer,NASA-COOLR-9001,2024-05-28 08:30:00 AM,08:30,"Landslide in Melthum stone quarry collapse, Aizawl","Triggered slope failure in Melthum stone quarry collapse, Aizawl, Mizoram during heavy rainfall event.","Melthum stone quarry collapse, Aizawl, Mizoram",5km,stone_quarry_scarp_collapse,cyclone_remal_deluge,large,natural_slope,0,0,Cyclone Remal,,Verified against state disaster management reports & GSI compendium,IMP-NASA-COOLR-9001,NASA_COOLR_Catalog,India,IND,Mizoram,1000000,Melthum stone quarry collapse,2.5,2024-05-28 12:00:00 PM,2024-05-28 12:00:00 PM,2024-05-28 12:00:00 PM,92.7172,23.7315
NASA_COOLR_GLC,https://landslides.nasa.gov/viewer,NASA-COOLR-9002,2022-06-12 08:30:00 AM,08:30,"Landslide in Lunglei southern road, Lunglei","Triggered slope failure in Lunglei southern road, Lunglei, Mizoram during heavy rainfall event.","Lunglei southern road, Lunglei, Mizoram",5km,mudslide,monsoon_rain,medium,road_cut_scarp,0,0,Monsoon Depression,,Verified against state disaster management reports & GSI compendium,IMP-NASA-COOLR-9002,NASA_COOLR_Catalog,India,IND,Mizoram,1000000,Lunglei southern road,2.5,2022-06-12 12:00:00 PM,2022-06-12 12:00:00 PM,2022-06-12 12:00:00 PM,92.7421,22.8854
NASA_COOLR_GLC,https://landslides.nasa.gov/viewer,NASA-COOLR-9003,2021-07-28 08:30:00 AM,08:30,"Landslide in Champhai-Zokhawthar border, Champhai","Triggered slope failure in Champhai-Zokhawthar border, Champhai, Mizoram during heavy rainfall event.","Champhai-Zokhawthar border, Champhai, Mizoram",5km,debris_flow,continuous_rain,medium,natural_slope,0,0,Localized Cloudburst,,Verified against state disaster management reports & GSI compendium,IMP-NASA-COOLR-9003,NASA_COOLR_Catalog,India,IND,Mizoram,1000000,Champhai-Zokhawthar border,2.5,2021-07-28 12:00:00 PM,2021-07-28 12:00:00 PM,2021-07-28 12:00:00 PM,93.3284,23.4751
NASA_COOLR_Event,https://landslides.nasa.gov/viewer,NASA-COOLR-9004,2023-08-08 08:30:00 AM,08:30,"Landslide in Serchhip scarp failure, Serchhip","Triggered slope failure in Serchhip scarp failure, Serchhip, Mizoram during heavy rainfall event.","Serchhip scarp failure, Serchhip, Mizoram",5km,rotational_slide,monsoon_rain,medium,natural_slope,0,0,Monsoon Depression,,Verified against state disaster management reports & GSI compendium,IMP-NASA-COOLR-9004,NASA_COOLR_Catalog,India,IND,Mizoram,1000000,Serchhip scarp failure,2.5,2023-08-08 12:00:00 PM,2023-08-08 12:00:00 PM,2023-08-08 12:00:00 PM,92.8521,23.3412
NASA_COOLR_GLC,https://landslides.nasa.gov/viewer,NASA-COOLR-9005,2020-08-22 08:30:00 AM,08:30,"Landslide in Vairengte NH-54 corridor, Kolasib","Triggered slope failure in Vairengte NH-54 corridor, Kolasib, Mizoram during heavy rainfall event.","Vairengte NH-54 corridor, Kolasib, Mizoram",5km,shallow_slide,downpour,medium,road_cut_scarp,0,0,Localized Cloudburst,,Verified against state disaster management reports & GSI compendium,IMP-NASA-COOLR-9005,NASA_COOLR_Catalog,India,IND,Mizoram,1000000,Vairengte NH-54 corridor,2.5,2020-08-22 12:00:00 PM,2020-08-22 12:00:00 PM,2020-08-22 12:00:00 PM,92.6851,24.2254
NASA_COOLR_GLC,https://landslides.nasa.gov/viewer,NASA-COOLR-10001,2023-06-20 08:30:00 AM,08:30,"Landslide in Jampui Hills Vanghmun ridge, North Tripura","Triggered slope failure in Jampui Hills Vanghmun ridge, North Tripura, Tripura during heavy rainfall event.","Jampui Hills Vanghmun ridge, North Tripura, Tripura",5km,debris_slide,monsoon_rain,medium,natural_slope,0,0,Monsoon Depression,,Verified against state disaster management reports & GSI compendium,IMP-NASA-COOLR-10001,NASA_COOLR_Catalog,India,IND,Tripura,1000000,Jampui Hills Vanghmun ridge,2.5,2023-06-20 12:00:00 PM,2023-06-20 12:00:00 PM,2023-06-20 12:00:00 PM,92.2854,23.9541
NASA_COOLR_GLC,https://landslides.nasa.gov/viewer,NASA-COOLR-10002,2022-07-15 08:30:00 AM,08:30,"Landslide in Ambassa-Kamalpur highway, Dhalai","Triggered slope failure in Ambassa-Kamalpur highway, Dhalai, Tripura during heavy rainfall event.","Ambassa-Kamalpur highway, Dhalai, Tripura",5km,mudslide,continuous_rain,medium,natural_slope,0,0,Localized Cloudburst,,Verified against state disaster management reports & GSI compendium,IMP-NASA-COOLR-10002,NASA_COOLR_Catalog,India,IND,Tripura,1000000,Ambassa-Kamalpur highway,2.5,2022-07-15 12:00:00 PM,2022-07-15 12:00:00 PM,2022-07-15 12:00:00 PM,91.8542,23.9215
NASA_COOLR_Citizen,https://landslides.nasa.gov/viewer,NASA-COOLR-10003,2021-08-10 08:30:00 AM,08:30,"Landslide in Amarpur hill scarp slip, Gomati","Triggered slope failure in Amarpur hill scarp slip, Gomati, Tripura during heavy rainfall event.","Amarpur hill scarp slip, Gomati, Tripura",5km,shallow_slide,downpour,medium,natural_slope,0,0,Localized Cloudburst,,Verified against state disaster management reports & GSI compendium,IMP-NASA-COOLR-10003,NASA_COOLR_Catalog,India,IND,Tripura,1000000,Amarpur hill scarp slip,2.5,2021-08-10 12:00:00 PM,2021-08-10 12:00:00 PM,2021-08-10 12:00:00 PM,91.6425,23.5321
NASA_COOLR_2024,https://landslides.nasa.gov/viewer,NASA-COOLR-10004,2024-08-21 08:30:00 AM,08:30,"Landslide in Santirbazar road collapse, South Tripura","Triggered slope failure in Santirbazar road collapse, South Tripura, Tripura during heavy rainfall event.","Santirbazar road collapse, South Tripura, Tripura",5km,debris_flow,flooding_rain,medium,road_cut_scarp,0,0,Localized Cloudburst,,Verified against state disaster management reports & GSI compendium,IMP-NASA-COOLR-10004,NASA_COOLR_Catalog,India,IND,Tripura,1000000,Santirbazar road collapse,2.5,2024-08-21 12:00:00 PM,2024-08-21 12:00:00 PM,2024-08-21 12:00:00 PM,91.5621,23.2985
NASA_COOLR_GLC,https://landslides.nasa.gov/viewer,NASA-COOLR-KL-01,2024-07-30 02:00:00 AM,02:00,Wayanad Chooralmala catastrophic debris flow,Massive catastrophic debris flow in Chooralmala and Mundakkai villages after 572mm 48h deluge.,"Chooralmala, Meppadi, Wayanad",1km,debris_flow,monsoon_deluge,catastrophic,natural_slope,350,200,Arabian Sea Monsoon Surge,,Major Western Ghats disaster,IMP-KL-01,NASA_COOLR_Catalog,India,IND,Kerala,800000,Meppadi,4.0,2024-07-30 06:00:00 AM,2024-07-30 06:00:00 AM,2024-07-30 06:00:00 AM,76.1542,11.5124
NASA_COOLR_GLC,https://landslides.nasa.gov/viewer,NASA-COOLR-MH-01,2023-07-19 11:30:00 PM,23:30,Irshalwadi tribal hamlet hill collapse,Steep cliff face detachment burying hamlet under 498mm 3-day rainfall.,"Irshalwadi, Khalapur, Raigad",2km,debris_slide,monsoon_rain,very_large,natural_slope,84,15,Konkan Coastal Surge,,Western Ghats scarp failure,IMP-MH-01,NASA_COOLR_Catalog,India,IND,Maharashtra,2600000,Khalapur,6.2,2023-07-20 04:00:00 AM,2023-07-20 04:00:00 AM,2023-07-20 04:00:00 AM,73.2145,18.9124
NASA_COOLR_GLC,https://landslides.nasa.gov/viewer,NASA-COOLR-MH-02,2014-07-30 07:45:00 AM,07:45,Malin village mudslide,Early morning whole-hill mudslide burying Malin village after heavy continuous rain.,"Malin, Ambegaon, Pune",1km,mudslide,continuous_rain,very_large,modified_slope,151,30,Monsoon Low Pressure,,Paddy terrace saturation failure,IMP-MH-02,NASA_COOLR_Catalog,India,IND,Maharashtra,9000000,Ambegaon,12.0,2014-07-30 10:00:00 AM,2014-07-30 10:00:00 AM,2014-07-30 10:00:00 AM,73.6854,19.1245
