event_id,event_date,event_title,location_description,state,latitude,longitude,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,source_name,source_link,source_catalog,source_record_id,location_accuracy,source_dataset,verification_basis,data_quality_flag,event_date_parsed
10980,"4/4/17, 5:30 AM",Landslide in Mahur,"Mahur, Assam, India",Assam,25.181,93.118,Landslide,Rain,Small,Natural slope,0,0,DNA,http://www.dnaindia.com/india/report-all-schools-in-dima-haso-district-closed-due-to-bad-weather-2381478,GLC,,Known within 1 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2017-04-04 05:30:00
10974,"4/5/17, 5:30 AM",Fatal landslide in Bonda,"Bonda, Guwahati, Assam, India",Assam,26.161,91.853,Landslide,Continuous rain,Medium,Urban,2,0,The Echo of India,http://echoofindia.com/guwahati-landslide-kills-2-labourers-guwahati-3-die-lightning-strikes-across-assam-125768,GLC,,Known within 5 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2017-04-05 05:30:00
10975,"4/30/17, 12:30 AM",Fatal landslide in Makhim village,"Makhim (??), West Karbi Anglong, Assam",Assam,25.619,92.709,Landslide,Continuous rain,Medium,Natural slope,3,0,India Blooms,http://www.indiablooms.com/ibns_new/news-details/N/30787/assam-three-children-die-in-landslide-in-west-karbi-anglong.html,GLC,,Known within 25 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2017-04-30 00:30:00
9750,"6/4/17, 5:30 AM","Flood, Landslide in Assam",Dima Hasao district,Assam,25.152,92.947,Landslide,Continuous rain,Medium,Natural slope,,,NELive,http://www.nelive.in/assam/news/assam-flood-landslide-disrupts-rail-connectivity-barak-valley-over-13000-affected-due,GLC,,Known within 50 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2017-06-04 05:30:00
11178,"6/19/17, 1:30 AM",Landslide traps commuters,"Bhalukpong, Assam",Assam,26.964,92.783,Landslide,Monsoon,Medium,Above road,0,0,Eastern Mirror,http://www.easternmirrornagaland.com/army-rescues-200-people-from-landslide-site-in-arunachal-pradesh/,GLC,,Known within 10 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2017-06-19 01:30:00
9949,"7/3/17, 5:30 AM",Landslide opposite Jorabat Police Outpost,"G S Road, Sonapur, Kamrup Metropolitan, Assam, 781141",Assam,26.1,91.874,Landslide,Downpour,Small,Above road,0,0,The Assam Tribune,http://www.assamtribune.com/scripts/detailsnew.asp?id=jul0417/city055,GLC,,Known within 1 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2017-07-03 05:30:00
9951,"7/3/17, 5:30 AM",Landslide hits Jorabat,"Jorabat, Assam State, India",Assam,26.106,91.852,Landslide,Downpour,Small,Unknown,0,0,The Assam Tribune,http://www.assamtribune.com/scripts/detailsnew.asp?id=jul0417/city055,GLC,,Known within 5 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2017-07-03 05:30:00
9952,"7/3/17, 5:30 AM",Landslide hits Jorabat,"Sonapur, Kamrup Metropolitan, Assam",Assam,26.104,91.862,Landslide,Downpour,Small,Unknown,0,0,The Assam Tribune,http://www.assamtribune.com/scripts/detailsnew.asp?id=jul0417/city055,GLC,,Known within 5 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2017-07-03 05:30:00
9972,"7/3/17, 5:30 AM",Fatal landslide in Chandrapur,"Chandrapur, Kamrup Metropolitan, Assam",Assam,26.222,91.921,Landslide,Continuous rain,Medium,Unknown,1,0,Hindustan Times,http://www.hindustantimes.com/india-news/two-more-killed-in-assam-floods-more-than-3-5-lakh-people-affected/story-MmZHSSifUM78Jhd7l8lEzJ.html,GLC,,Known within 10 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2017-07-03 05:30:00
9940,"7/3/17, 12:30 PM",Landslide in Panikhaiti kills girl,"Panikhaiti, Kamrup Metropolitan, Assam State, India",Assam,26.205,91.872,Landslide,Continuous rain,Medium,Natural slope,1,0,The Tribune,http://www.tribuneindia.com/news/nation/7-year-old-girl-killed-by-landslide-at-guwahati/431122.html,GLC,,Known within 1 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2017-07-03 12:30:00
10005,"7/6/17, 5:30 AM",Landslide crushes house,"Beltola, Assam State-Meghalaya State border, India",Assam,26.11,91.803,Landslide,Continuous rain,Medium,Unknown,0,0,DY365,http://dy365.in/news_details.php?aID=6427&subC=2,GLC,,Known within 10 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2017-07-06 05:30:00
11162,"7/9/17, 5:30 AM",Landslide blocks NH-37,"Burapahar, Nagaon, Assam",Assam,26.566,93.132,Landslide,Continuous rain,Small,Above road,0,0,Daily World,https://dailyworld.in/nagaon-a-landslide-at-national-highway-37-near-burapahar-area-in/,GLC,,Known within 5 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2017-07-09 05:30:00
10004,"7/10/17, 5:30 AM",Landslide damages house,"Dispur, Kamrup Metropolitan, Assam",Assam,26.145,91.794,Landslide,Continuous rain,Small,Urban,0,0,The Assam Tribune,http://www.assamtribune.com/scripts/detailsnew.asp?id=jul1117/city050,GLC,,Known within 1 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2017-07-10 05:30:00
10007,"7/10/17, 5:30 AM",Landslide in Chandmari,"Chandmari, Guwahati, Kamrup Metropolitan, Assam, 781003",Assam,26.19,91.773,Landslide,Continuous rain,Small,Urban,0,0,The Assam Tribune,http://www.assamtribune.com/scripts/detailsnew.asp?id=jul1117/city050,GLC,,Known within 1 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2017-07-10 05:30:00
11163,"7/10/17, 5:30 AM",Fatal landslide in Narayanpur,"Narayanpur, Lakhimpur, Assam, 784164",Assam,26.951,93.867,Landslide,Continuous rain,Medium,Unknown,2,0,Firstpost,http://www.firstpost.com/india/assam-floods-death-toll-reaches-33-over-12-55-lakh-people-affected-across-20-districts-3798017.html,GLC,,Known within 25 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2017-07-10 05:30:00
14086,"12/18/18, 9:40 PM",Rock fall on Railroad tracks between Phiding and Mahur Stations,Railway between Phiding and Mahur station in Badarpur.,Assam,25.196,93.134,Rock fall,Rain,Small,Above road,0,0,Barak Bulletin,https://www.barakbulletin.com/en_US/track-cleared-trains-are-running-again-in-badarpur-lumding-route/,GLC,,Known within 5 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2018-12-18 21:40:00
177,"8/12/07, 5:30 AM","Himachal Pradesh, all over","Himachal Pradesh, all over",Himachal Pradesh,32.733,77.591,Landslide,Rain,Medium,Unknown,11,,Himachal news,http://himachal.us/2007/08/13/11-dead-in-himachal-as-rain-throws-life-out-of-gear/2654/general/himachal-news,GLC,177,Location not known,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2007-08-12 05:30:00
178,"8/12/07, 5:30 AM",Kangra,Kangra,Himachal Pradesh,32.099,76.267,Landslide,Rain,Large,Unknown,2,,The hindu.com,http://www.hindu.com/thehindu/holnus/004200708121524.htm,GLC,178,Known within 25 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2007-08-12 05:30:00
481,"3/17/08, 5:30 AM","Nehrukund in Manali, Himachal Pradesh","Nehrukund in Manali, Himachal Pradesh",Himachal Pradesh,32.286,77.161,Landslide,Snowfall/snowmelt,Medium,Unknown,25,,thaindian,http://www.thaindian.com/newsportal/uncategorized/a-dozen-feared-killed-in-himachal-pradesh-landslide_10028453.html,GLC,481,Known within 25 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2008-03-17 05:30:00
568,"6/3/08, 5:30 AM",Hindustan-Tibet National Highway near Matiana village,Hindustan-Tibet National Highway near Matiana village,Himachal Pradesh,31.208,77.193,Landslide,Rain,Medium,Unknown,,,thaindian,http://www.thaindian.com/newsportal/enviornment/landslide-blocks-hindustan-tibet-road_10056629.html,GLC,568,Known within 25 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2008-06-03 05:30:00
592,"6/18/08, 5:30 AM","Manali-Leh road, Gulaba near Rohtang Pass","Manali-Leh road, Gulaba near Rohtang Pass",Himachal Pradesh,32.371,77.247,Landslide,Rain,Medium,Unknown,,,thecheers,http://www.thecheers.org/news/South-Asia/news_28108_Manali-Leh-Highway-closed-down-due-to-landslide.html,GLC,592,Known within 25 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2008-06-18 05:30:00
697,"8/8/08, 5:30 AM","Barog, Shimla; Chandigarh-Shimla national highway","Barog, Shimla; Chandigarh-Shimla national highway",Himachal Pradesh,31.13,77.09,Landslide,Rain,Medium,Unknown,,,sindhtoday,http://www.sindhtoday.net/south-asia/10242.htm,GLC,697,Known within 25 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2008-08-08 05:30:00
715,"8/14/08, 5:30 AM","Shimla, Mandi, Solan and Sirmaur districts","Shimla, Mandi, Solan and Sirmaur districts",Himachal Pradesh,31.0,77.12,Complex,Monsoon,Medium,Unknown,,,tribuneindia,http://www.tribuneindia.com/2008/20080815/himachal.htm#1,GLC,715,Location not known,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2008-08-14 05:30:00
725,"8/17/08, 5:30 AM",Shimla district,Shimla district,Himachal Pradesh,31.1,77.16,Landslide,Rain,Medium,Unknown,,,thaindian,http://www.thaindian.com/newsportal/uncategorized/landslides-hit-transportation-of-apple-crop-in-himachal-pradesh_10085625.html,GLC,725,Known within 25 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2008-08-17 05:30:00
796,"9/19/08, 5:30 AM",Anni and Nahan,Anni and Nahan,Himachal Pradesh,30.56,77.3,Landslide,Downpour,Medium,Unknown,6,,indianexpress,http://www.indianexpress.com/news/42-dead-as-rain-plays-havoc-in-HP/363948,GLC,796,Known within 10 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2008-09-19 05:30:00
797,"9/19/08, 5:30 AM","Rohru,Theog and Chopal sub-divisions, Shimla, Himachal Pradesh","Rohru,Theog and Chopal sub-divisions, Shimla, Himachal Pradesh",Himachal Pradesh,31.1,77.165,Landslide,Downpour,Large,Unknown,38,,reuters,http://www.reuters.com/article/homepageCrisis/idUS122202461418._CH_.2400,GLC,797,Known within 10 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2008-09-19 05:30:00
798,"9/19/08, 5:30 AM","NH 22, Kinnaur district","NH 22, Kinnaur district",Himachal Pradesh,31.587,78.315,Landslide,Downpour,Medium,Unknown,,,expressindia,http://www.expressindia.com/latest-news/heavy-rain-disrupts-life-across-state/363742/,GLC,798,Known within 50 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2008-09-19 05:30:00
942,"12/21/08, 5:30 AM","Kalka-Shimla rail line, 1 km from Dharampur railway station at Tunnel No. 27","Kalka-Shimla rail line, 1 km from Dharampur railway station at Tunnel No. 27",Himachal Pradesh,30.895,77.089,Rock fall,Unknown,Medium,Unknown,1,,indianexpress,http://www.indianexpress.com/news/kalkashimla-heritage-train-derails-one.../401285/,GLC,942,Known within 25 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2008-12-21 05:30:00
1134,"9/3/09, 5:30 AM",Marhi region of Himachal Pradesh,Marhi region of Himachal Pradesh,Himachal Pradesh,32.351,77.223,Landslide,Rain,Medium,Unknown,,,dailyindia,http://www.dailyindia.com/show/332145.php,GLC,1134,Known within 10 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2009-09-03 05:30:00
1149,"9/10/09, 4:30 AM","Bilaspur and Mandi towns, Chandigarh-Manali National Highway-21, Himachal Pradesh","Bilaspur and Mandi towns, Chandigarh-Manali National Highway-21, Himachal Pradesh",Himachal Pradesh,31.549,76.9,Landslide,Downpour,Medium,Unknown,,,thaindian,http://www.thaindian.com/newsportal/enviornment/chandigarh-manali-highway-closed-after-landslides_100245308.html,GLC,1149,Known within 5 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2009-09-10 04:30:00
1153,"9/10/09, 5:30 AM","Kaza-Kinnaur highway near Nako, Spiti Valley, Himachal Pradesh","Kaza-Kinnaur highway near Nako, Spiti Valley, Himachal Pradesh",Himachal Pradesh,31.883,78.617,Landslide,Downpour,Medium,Unknown,,,thaindian,http://www.thaindian.com/newsportal/business/75-tourists-in-himachal-stranded-by-landslides_100247510.html,GLC,1153,Known within 5 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2009-09-10 05:30:00
1154,"9/10/09, 5:30 AM","Manali Kaza-Manali Road near Kunzum Pass, Spiti Valley, Himachal Pradesh","Manali Kaza-Manali Road near Kunzum Pass, Spiti Valley, Himachal Pradesh",Himachal Pradesh,32.404,77.58,Landslide,Downpour,Medium,Unknown,,,thaindian,http://www.thaindian.com/newsportal/business/75-tourists-in-himachal-stranded-by-landslides_100247510.html,GLC,1154,Known within 5 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2009-09-10 05:30:00
1157,"9/13/09, 4:30 AM",Kalka-Shimla toy train track near Kaithlighat,Kalka-Shimla toy train track near Kaithlighat,Himachal Pradesh,31.103,77.163,Landslide,Downpour,Small,Unknown,,,northindiatimes,http://www.northindiatimes.com/news/140/ARTICLE/2291/2009-09-13.html,GLC,1157,Known within 5 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2009-09-13 04:30:00
1962,"6/9/10, 5:30 AM","Shimla district, Himachal Pradesh","Shimla district, Himachal Pradesh",Himachal Pradesh,31.099,77.172,Landslide,Downpour,Medium,Unknown,0,,Geological Survey of India,"http://www.portal.gsi.gov.in/portal/page?_pageid=127,875814&_dad=portal&_schema=PORTAL",GLC,1962,Location not known,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-06-09 05:30:00
2046,"7/7/10, 5:30 AM","near Rohtang Pass, Manali-Keylong rd, Himachal Pradesh","near Rohtang Pass, Manali-Keylong rd, Himachal Pradesh",Himachal Pradesh,32.373,77.25,Landslide,Downpour,Medium,Unknown,0,,himvani,http://www.himvani.com/news/2010/07/07/himachal-rivers-in-spate-nh-21-and-manali-keylong-road-blocked/5858/,GLC,2046,Known within 25 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-07-07 05:30:00
2047,"7/7/10, 5:30 AM","Chhatru(?), Gramphu(?)-Kaza rd, Himachal Pradesh","Chhatru(?), Gramphu(?)-Kaza rd, Himachal Pradesh",Himachal Pradesh,32.219,78.072,Landslide,Downpour,Medium,Unknown,0,,himvani,http://www.himvani.com/news/2010/07/07/himachal-rivers-in-spate-nh-21-and-manali-keylong-road-blocked/5858/,GLC,2047,Known within 50 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-07-07 05:30:00
2048,"7/7/10, 5:30 AM","Kala Nalah(?), Keylong-Udaipur rd, Himachal Pradesh","Kala Nalah(?), Keylong-Udaipur rd, Himachal Pradesh",Himachal Pradesh,32.66,76.853,Landslide,Downpour,Medium,Unknown,0,,himvani,http://www.himvani.com/news/2010/07/07/himachal-rivers-in-spate-nh-21-and-manali-keylong-road-blocked/5858/,GLC,2048,Known within 25 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-07-07 05:30:00
2049,"7/7/10, 5:30 AM","NH-22 between Rampur and Recong-Peo(Reckong Peo), Himachal Pradesh","NH-22 between Rampur and Recong-Peo(Reckong Peo), Himachal Pradesh",Himachal Pradesh,31.504,77.952,Landslide,Downpour,Medium,Unknown,0,,himvani,http://www.himvani.com/news/2010/07/07/himachal-rivers-in-spate-nh-21-and-manali-keylong-road-blocked/5858/,GLC,2049,Known within 50 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-07-07 05:30:00
2050,"7/7/10, 5:30 AM","NH-22 beyond Recong-Peo(Reckong Peo),  Himachal Pradesh","NH-22 beyond Recong-Peo(Reckong Peo),  Himachal Pradesh",Himachal Pradesh,31.645,78.435,Landslide,Downpour,Medium,Unknown,0,,himvani,http://www.himvani.com/news/2010/07/07/himachal-rivers-in-spate-nh-21-and-manali-keylong-road-blocked/5858/,GLC,2050,Known within 25 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-07-07 05:30:00
2051,"7/7/10, 5:30 AM","upper Shimla, Himachal Pradesh","upper Shimla, Himachal Pradesh",Himachal Pradesh,31.101,77.179,Landslide,Downpour,Medium,Unknown,0,,himvani,http://www.himvani.com/news/2010/07/07/himachal-rivers-in-spate-nh-21-and-manali-keylong-road-blocked/5858/,GLC,2051,Known within 5 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-07-07 05:30:00
2056,"7/11/10, 5:30 AM",roads from Manali to Rohtang pass,roads from Manali to Rohtang pass,Himachal Pradesh,32.304,77.211,Landslide,Downpour,Medium,Unknown,0,,timesofindia.indiatimes,http://timesofindia.indiatimes.com/entertainment/bollywood/news-interviews/Army-rescues-Akshay-Ash/articleshow/6165973.cms,GLC,2056,Known within 10 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-07-11 05:30:00
2091,"7/17/10, 5:30 AM","Lana Mashoor(?) and Lana Polar(?) and Sewn(?) villages, Sirmaur district","Lana Mashoor(?) and Lana Polar(?) and Sewn(?) villages, Sirmaur district",Himachal Pradesh,30.636,77.544,Landslide,Downpour,Medium,Unknown,0,,indolink,http://www.indolink.com/displayArticleS.php?id=071710064623,GLC,2091,Known within 50 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-07-17 05:30:00
2135,"7/25/10, 5:30 AM",Dharamsala roads,Dharamsala roads,Himachal Pradesh,32.207,76.364,Landslide,Downpour,Medium,Unknown,0,,himvani,http://www.himvani.com/news/2010/07/26/two-die-10-sustain-injuries-as-landslide-buried-shanties-in-shimla/6153/,GLC,2135,Known within 10 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-07-25 05:30:00
2136,"7/25/10, 5:30 AM",Solan roads,Solan roads,Himachal Pradesh,30.904,77.097,Landslide,Downpour,Medium,Unknown,0,,himvani,http://www.himvani.com/news/2010/07/26/two-die-10-sustain-injuries-as-landslide-buried-shanties-in-shimla/6153/,GLC,2136,Known within 25 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-07-25 05:30:00
2137,"7/25/10, 5:30 AM",Nahan roads,Nahan roads,Himachal Pradesh,30.559,77.289,Landslide,Downpour,Medium,Unknown,0,,himvani,http://www.himvani.com/news/2010/07/26/two-die-10-sustain-injuries-as-landslide-buried-shanties-in-shimla/6153/,GLC,2137,Known within 5 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-07-25 05:30:00
2139,"7/25/10, 5:30 AM",Ruldu Bhatta locality near Lakkar Bazaar,Ruldu Bhatta locality near Lakkar Bazaar,Himachal Pradesh,31.105,77.173,Landslide,Downpour,Medium,Urban,0,3,Indian Express,http://www.indianexpress.com/news/two-dead-as-heavy-rains-cause-landslides-in/651713/,GLC,2139,Known within 5 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-07-25 05:30:00
2138,"7/25/10, 2:30 PM","Kanlog, Shimla, Himachal Pradesh","Kanlog, Shimla, Himachal Pradesh",Himachal Pradesh,31.093,77.168,Landslide,Downpour,Medium,Urban,2,,Himvani,http://www.indianexpress.com/news/two-dead-as-heavy-rains-cause-landslides-in/651713/,GLC,2138,Known within 5 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-07-25 14:30:00
2183,"7/31/10, 5:30 AM",NH-22 near Taradevi,NH-22 near Taradevi,Himachal Pradesh,31.066,77.133,Landslide,Downpour,Medium,Deforested slope,0,,gsi.gov,"http://www.portal.gsi.gov.in/portal/page?_pageid=127,875814&_dad=portal&_schema=PORTAL",GLC,2183,Known within 10 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-07-31 05:30:00
2198,"8/4/10, 5:30 AM","Baralacha La and Rahni Nallah, Himachal Pradesh along Manali – Leh highway","Baralacha La and Rahni Nallah, Himachal Pradesh along Manali – Leh highway",Himachal Pradesh,32.757,77.414,Landslide,Downpour,Medium,Unknown,0,,gsi.gov,"http://www.portal.gsi.gov.in/portal/page?_pageid=127,875814&_dad=portal&_schema=PORTAL",GLC,2198,Known within 10 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-08-04 05:30:00
2215,"8/6/10, 6:30 AM",Manali-Chandigarh highway,Manali-Chandigarh highway,Himachal Pradesh,32.371,77.247,Landslide,Downpour,Medium,Unknown,0,,sify.com,http://sify.com/news/traffic-resumes-on-manali-chandigarh-highway-after-a-landslide-blockage-news-national-kigrOfjcfcd.html,GLC,2215,Known within 25 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-08-06 06:30:00
2234,"8/11/10, 10:30 AM","Kullu, Himachal Pradesh","Kullu, Himachal Pradesh",Himachal Pradesh,31.958,77.11,Landslide,Downpour,Medium,Unknown,0,,english.ntdtv,http://english.ntdtv.com/ntdtv_en/ns_asia/2010-08-12/782930229019.html,GLC,2234,Known within 10 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-08-11 10:30:00
2242,"8/13/10, 5:30 AM","Chandigarh-Shimla national highway (NH 22), near Parwanoo, Himachal pradesh","Chandigarh-Shimla national highway (NH 22), near Parwanoo, Himachal pradesh",Himachal Pradesh,30.852,76.991,Landslide,Rain,Medium,Unknown,0,,sify.com,http://sify.com/news/on-highway-to-shimla-be-ready-for-rough-ride-news-national-kiqkacaggea.html,GLC,2242,Known within 5 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-08-13 05:30:00
2246,"8/14/10, 5:30 AM","Solan : Zhang Cheng felt lucky he did not take a nap as usual when the landslide destroyed his home in Nanyue village in Dujiangyan, Sichuan province*",,Himachal Pradesh,30.901,77.096,Landslide,Downpour,Medium,Unknown,2,,sify.com,http://sify.com/news/two-killed-in-himachal-landslides-news-national-kiotEcdjgci.html,GLC,2246,Known within 5 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-08-14 05:30:00
2305,"8/21/10, 5:30 AM","Jeori-Ganvi(?) rd, Kinnuar(Kinnaur) district, Himachal Pradesh","Jeori-Ganvi(?) rd, Kinnuar(Kinnaur) district, Himachal Pradesh",Himachal Pradesh,31.53,77.776,Landslide,Downpour,Medium,Unknown,0,,himvani,http://www.himvani.com/news/2010/08/21/jeori-ganvi-link-road-blocked-after-massive-landslide/6697/,GLC,2305,Known within 25 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-08-21 05:30:00
2340,"8/26/10, 5:30 AM","Koti bridge(?), Chamba-Langera-Bhadarwah border road connecting Doda district of Jammu and Kashmir with Himachal Pradesh","Koti bridge(?), Chamba-Langera-Bhadarwah border road connecting Doda district of Jammu and Kashmir with Himachal Pradesh",Himachal Pradesh,32.703,75.957,Landslide,Downpour,Medium,Unknown,0,,en.wikipedia,http://en.wikipedia.org/w/index.php?title=Special%3ASearch&search=koti+himachal+pradesh,GLC,2340,Known within 25 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-08-26 05:30:00
2397,"9/6/10, 5:30 AM","road to Manali, Himachal Pradesh","road to Manali, Himachal Pradesh",Himachal Pradesh,32.099,77.15,Landslide,Downpour,Medium,Unknown,0,,sawfnews,http://www.sawfnews.com/Bollywood/65146.aspx,GLC,2397,Known within 25 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-09-06 05:30:00
2427,"9/14/10, 4:30 AM","near Rahni Nullah(?), on Manali-Rohtang hwy, Himachal Pradesh","near Rahni Nullah(?), on Manali-Rohtang hwy, Himachal Pradesh",Himachal Pradesh,32.311,77.22,Landslide,Downpour,Medium,Unknown,0,,timesofindia.indiatimes,http://timesofindia.indiatimes.com/india/Seasons-1st-snowfall-at-Rohtang-Pass/articleshow/6550128.cms,GLC,2427,Known within 10 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-09-14 04:30:00
2432,"9/15/10, 5:30 AM","road to Sangla and Bhaba and Sorang(?) valleys, Kinnaur, Himachal Pradesh","road to Sangla and Bhaba and Sorang(?) valleys, Kinnaur, Himachal Pradesh",Himachal Pradesh,31.414,77.895,Landslide,Downpour,Medium,Unknown,0,,news.outlookindia,http://news.outlookindia.com/item.aspx?694274,GLC,2432,Known within 50 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-09-15 05:30:00
2457,"9/19/10, 5:30 AM","Nathpa Jhulla, between Rampur and Peo, Kinnaur, Himachal Pradesh","Nathpa Jhulla, between Rampur and Peo, Kinnaur, Himachal Pradesh",Himachal Pradesh,31.563,77.98,Rock fall,Downpour,Medium,Unknown,1,,tribuneindia,http://www.tribuneindia.com/2010/20100923/main1.htm,GLC,2457,Known within 5 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-09-19 05:30:00
2460,"9/19/10, 5:30 AM","roads to Manali, Himachal Pradesh","roads to Manali, Himachal Pradesh",Himachal Pradesh,31.984,77.189,Landslide,Downpour,Medium,Unknown,0,,tribuneindia,http://www.tribuneindia.com/2010/20100923/main1.htm,GLC,2460,Known within 50 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-09-19 05:30:00
2461,"9/19/10, 5:30 AM","Karcham-Sangla rd, Himachal Pradesh","Karcham-Sangla rd, Himachal Pradesh",Himachal Pradesh,31.458,78.211,Landslide,Downpour,Medium,Unknown,0,,himachal.us,http://himachal.us/2010/09/22/heavy-rains-damage-roads-in-himachal-alert-sounded-in-kinnaur/22231/news/ravinder,GLC,2461,Known within 5 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-09-19 05:30:00
2462,"9/19/10, 5:30 AM","near Solan, Kalka-Shimla hwy, Himachal Pradesh","near Solan, Kalka-Shimla hwy, Himachal Pradesh",Himachal Pradesh,30.909,77.11,Landslide,Downpour,Medium,Unknown,0,,himachal.us,http://himachal.us/2010/09/22/heavy-rains-damage-roads-in-himachal-alert-sounded-in-kinnaur/22231/news/ravinder,GLC,2462,Known within 5 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-09-19 05:30:00
2463,"9/19/10, 5:30 AM","Theog-Kotkhai-Jubbal road, Himachal Pradesh","Theog-Kotkhai-Jubbal road, Himachal Pradesh",Himachal Pradesh,31.119,77.509,Landslide,Downpour,Medium,Unknown,0,,himachal.us,http://himachal.us/2010/09/22/heavy-rains-damage-roads-in-himachal-alert-sounded-in-kinnaur/22231/news/ravinder,GLC,2463,Known within 25 km,NASA COOLR,COOLR administrative division; Uttaranchal normalized to Uttarakhand,OK,2010-09-19 05:30:00
